,Datetime,headline,description,article,link,analysis
42,2025-06-21 03:32:00,"HSBC Downgrades Chevron (CVX) to Hold, Lowers PT","Chevron Corporation (NYSE:CVX) is one of the 10 Best Oil and Gas Stocks to Buy Now. On May 13, HSBC analysts downgraded Chevron Corporation (NYSE:CVX) from a “Buy” to a “Hold” rating and reduced the price target from $176 to $158. This decision came after the company announced it would reduce its share buyback program […]","Chevron Corporation (NYSE:CVX) is one of the 10 Best Oil and Gas Stocks to Buy Now. On May 13, HSBC analysts downgraded Chevron Corporation (NYSE:CVX) from a “Buy” to a “Hold” rating and reduced the price target from $176 to $158..This decision came after the company announced it would reduce its share buyback program when it released its first-quarter earnings..A tanker truck making its way through a refinery facility. ..Chevron Corporation’s (NYSE:CVX) Chief Financial Officer, Eimear Bonner, said that the company’s share repurchases for 2025 might be between $11.5 billion and $13 billion, which would be in the lower end of the company’s guidance of $10 billion to $20 billion..HSBC analysts pointed out that Chevron Corporation (NYSE:CVX) no longer trades on par with its European competitors in terms of total distribution yield. This change came after the cut in buybacks..The analysts also noted that Chevron Corporation (NYSE:CVX) is currently trading at a 12-13% discount to Exxon based on expected 2025-26 price-to-cash flow ratios. HSBC analysts believe that this discount is fair given the higher risks associated with Chevron Corporation (NYSE:CVX)..Chevron Corporation (NYSE:CVX) is one of the world’s largest energy corporations. The company produces crude oil and natural gas..While we acknowledge the potential of CVX as an investment, we believe certain AI stocks offer greater upside potential and carry less downside risk. If you’re looking for an extremely undervalued AI stock that also stands to benefit significantly from Trump-era tariffs and the onshoring trend, see our free report on the best short-term AI stock..READ NEXT: 11 Stocks That Will Bounce Back According To Analysts and 11 Best Stocks Under $15 to Buy According to Hedge Funds..Disclosure: None.",https://finance.yahoo.com/news/hsbc-downgrades-chevron-cvx-hold-193225880.html,Market Risk
43,2025-06-21 01:53:00,Sector Update: Energy Stocks Rise Friday Afternoon,"Energy stocks advanced Friday afternoon, with the NYSE Energy Sector Index up 0.3% and the Energy Se",,https://finance.yahoo.com/news/sector-energy-stocks-rise-friday-175320875.html,no risk
44,2025-06-21 00:56:00,LNG Emissions Could Fall 60% With $100 Billion Invest,"IEA highlights electrification, methane capture and CCUS for cleaner gas","The International Energy Agency said LNG emissions could be slashed by over 60% using today's technologyif investors pony up roughly $100 billion, the agency's latest report shows..The IEA pegs annual greenhouse gases from the global liquefied natural gas supply chain at about 350 million tonnes of CO?-equivalent and estimates $100 billion in upfront capital would fund electrification, methane-leak mitigation and CCUS across all viable LNG facilities..Roughly 70% of those emissions come from CO? released during combustion or venting, while the remaining 30% stems from unburnt methane slipping into the atmosphere..Despite cleaner life-cycle footprintsmore than 99% of LNG consumed in 2024 emits less than coal and on average yields about 25% lower emissionsthe IEA warns that comparing LNG only to coal sets the bar too low given broader decarbonization opportunities..Beyond electrification and CCUS, boosting process efficiency and deploying carbon capture at liquefaction plants could drive down both CO? and methane output. Major LNG producers like Shell (NYSE:SHEL), ExxonMobil (NYSE:XOM), TotalEnergies (NYSE:TTE) and Chevron (NYSE:CVX) are positioned to benefit from, or be challenged by, the shift toward cleaner operations..Why it matters: Energy investors need to weigh potential returns from financing clean-tech upgrades against regulatory pressure and emerging carbon-pricing regimes that could penalize high-emission producers..Closing: Markets will be watching next month's shareholder meetings at SHEL, XOM and CVX for any new clean-energy commitments or capital-allocation shifts to back the IEA's $100 billion roadmap..This article first appeared on GuruFocus.",https://finance.yahoo.com/news/lng-emissions-could-fall-60-165637393.html,Investment Risk
45,2025-06-20 21:45:00,Can Prairie Operating Co.'s Cost Leadership Set It Apart?,PROP's cost-efficient drilling strategy and vertical integration give it an edge in the DJ Basin.,"Prairie Operating Co. PROP is building its growth strategy around disciplined cost control, a focus that’s quickly becoming one of its most important competitive advantages in the DJ Basin. The company has leaned into operational efficiencies across drilling, completion and production workflows, targeting scalable returns even at mid-cycle commodity prices. Its current one-rig development program emphasizes capital-light execution with a focus on short payback wells, allowing Prairie to maintain flexibility while still expanding volumes.A major contributor to this efficiency is Prairie Operating Co.’s vertical integration and hands-on supply management. The company is actively self-sourcing critical inputs like sand, water and chemicals, reducing exposure to third-party cost inflation and service delays. By deploying proprietary in-basin logistics, PROP minimizes transportation costs and keeps project timelines tight. The company’s development model favors repeatable pad drilling, streamlining both capital intensity and cycle time, especially in its high-return Delaware Basin acreage.What sets Prairie Operating Co. apart is not just what it spends, but how consistently it manages to do more with less. In an industry often shaped by unpredictable price cycles and rising service costs, Prairie’s focus on margin preservation gives it breathing room. As the company scales through 2025, this cost structure offers a buffer against volatility and a platform for reinvestment. For investors and operators alike, Prairie’s approach makes a strong case for capital efficiency as a long-term value driver..Oil production in Colorado’s DJ Basin dates back to the 1970s, but activity has surged in recent years thanks to the involvement of major players like Chevron CVX and Civitas Resources CIVI. Both companies played a critical role in unlocking the basin’s potential, bringing capital, technology, and scale to the region. However, Chevron and Civitas Resources have since turned their attention elsewhere, opening up a rare window of opportunity.Chevron is now focused on high-return global assets and deeper Permian Basin exposure, while Civitas Resources has aggressively shifted its drilling inventory to the Permian, where it now controls over 1,200 locations. With Chevron expanding globally and Civitas Resources consolidating in other basins, competition in the DJ has cooled, leaving Prairie Operating Co. with the space to execute.This diversification by Chevron and Civitas Resources makes Prairie Operating Co.’s strategy especially compelling. With 157 permits and more than 586 gross locations, Prairie is carving out a meaningful position in a basin where consolidation has often commanded a premium.",https://finance.yahoo.com/news/prairie-operating-co-cost-leadership-134500838.html,no risk
46,2025-06-20 20:48:00,Galp-Petrobras Consortium Secures Exploration Rights Offshore Brazil,GLPEY and PBR clinch three offshore blocks in Brazil's Pelotas Basin amid environmental backlash over ANP's latest auction round.,"Galp Energia SGPS SA GLPEY, a Portuguese oil and gas firm, has announced that it has snapped up three offshore blocks, as part of a consortium with Petrobras S.A. PBR, in the latest auction hosted by Brazil’s National Petroleum Agency. The National Petroleum, Natural Gas and Biofuels Agency (ANP) of Brazil recently hosted the fifth Permanent Concession Offer cycle, where several oil majors, including Chevron, ExxonMobil, and Equinor, have participated..The consortium, consisting of Galp Energia and Petrobras, has successfully won exploration rights for the blocks P-M-1670, P-M-1672, and P-M-1741 in the Pelotas Basin, offshore Brazil. Petrobras is the operator of the consortium, holding a 70% interest, while Galp Energia has a 30% interest. PBR mentioned that the signature bonus to be paid for winning exploration rights in these offshore blocks amounts to 139 million Brazilian Reais..The latest round of auctions by the ANP sparked a huge controversy regarding the environmental impact of offering exploration rights in the Foz do Amazonas basin, where two consortia, comprising Petrobras and ExxonMobil, secured 10 offshore blocks in total. The Brazilian National Petroleum Agency put up 147 blocks for auction, including the Foz do Amazonas basin, with 47 offshore blocks, the Pelotas Basin with 34 blocks, the prolific Santos Basin with 50 blocks, and 16 offshore blocks in the Potiguar Basin. The proximity of these regions to the Amazon rainforest makes oil and gas operations here highly controversial..GLPEY currently carries a Zacks Rank #4 (Sell), while PBR holds a Zacks Rank #3 (Hold)..Some better-ranked stocks from the energy sector are Flotek Industries Inc. FTK and Oceaneering International OII. While Flotek Industries sports a Zacks Rank #1 (Strong Buy) at present, Oceaneering International carries a Zacks Rank #2 (Buy). You can see the complete list of today’s Zacks #1 Rank stocks here..Flotek Industries specializes in green chemistry, which provides innovative solutions aimed at reducing the environmental impact of the energy industry. Flotek develops specialty chemicals tailored for both domestic and international energy producers, as well as oilfield service companies. These chemicals not only help reduce the environmental impact of hydrocarbon production but also lower operational costs..Oceaneering International delivers integrated technology solutions across all stages of the offshore oilfield lifecycle. The company is a leading offshore equipment and technology solutions provider to the energy industry. OII’s proven ability to deliver innovative, integrated solutions supports ongoing client retention and new business opportunities, ensuring steady revenue growth.",https://finance.yahoo.com/news/galp-petrobras-consortium-secures-exploration-124800273.html,Environmental Risk   Regulatory Risk   Reputational Risk
47,2025-06-20 20:45:00,Chevron and Exxon Are the Next Hot AI Stocks. Here’s Why.,AI needs power—and lots of it. These formerly stodgy Big Oil companies are well positioned to offer just that.,AI needs power—and lots of it. These formerly stodgy Big Oil companies are well positioned to offer just that.,https://finance.yahoo.com/m/a5a393f8-c143-3e17-bf66-edd05986aa93/chevron-and-exxon-are-the.html,Market Risk
48,2025-06-20 20:03:00,Chevron Invites Bids to Divest 50% Stake in Singapore Refinery,"CVX is looking to sell its 50% stake in Singapore Refining Company as part of a global restructuring effort, cut costs and streamline operations.","Chevron Corporation CVX has reportedly begun the sale process for its 50% stake in Singapore Refining Company (“SRC”), inviting non-binding bids from potential buyers. Among those approached is PetroChina, which already owns the remaining 50% through its Singapore Petroleum Co Ltd unit and holds the first right of refusal..The move is part of the U.S. oil giant’s broader efforts of global restructuring and streamlining operations. Chevron has been optimizing its global portfolio by prioritizing core growth assets, aiming to cut costs and enhance profitability. Earlier this year, Chevron announced plans to lay off 15-20% of its employees to restructure operations..Last month, Chevron divested its interest in Chevron Phillips Singapore Chemicals to Aster Chemicals and Energy, a joint venture between Chandra Asri and Glencore. The potential sale of the refinery would mark the second recent departure by a global energy major from Singapore’s refining sector, which faces higher operating costs due to a carbon tax that has impacted its competitiveness compared with other regions..The company’s restructuring is not limited to Singapore. Chevron is also assessing the market for other assets in Asia, including terminal and fuel storage facilities in Australia and the Philippines. Morgan Stanley has been appointed to oversee the sale process for these assets, including the SRC refinery..Singapore Refining Company is a 50/50 joint venture between Chevron and China’s state-owned oil and gas major, PetroChina. With a crude processing capacity of 290,000 barrels per day, it is the smallest refinery in Singapore. The facility features seven shipping berths capable of accommodating very large crude carriers. Its fuel products are traded regionally and internationally, supported by a well-established distribution network across Singapore and Jurong Island..Global trading house Glencore is among the entities reportedly invited to assess the refinery stake. Estimates suggest Chevron’s share in SRC could be valued between $300 million and $500 million. The sale process, with offers expected in July, comes at a time when energy majors are sharpening their focus on profitability and efficiency in a volatile market..Houston, TX-based Chevron is one of the largest publicly traded oil and gas companies that participates in every aspect related to energy, from oil production to refining and marketing. Currently, CVX has a Zacks Rank #3 (Hold).",https://finance.yahoo.com/news/chevron-invites-bids-divest-50-120300430.html,Strategic Risk
49,2025-06-20 18:33:00,Chevron Is Following ExxonMobil by Entering the Lithium Sector,Chevron is acquiring land to produce lithium.  The oil companies are slowly building out lower-carbon energy businesses.  Oil giants Chevron (NYSE: CVX) and ExxonMobil (NYSE: XOM) can read the writing on the wall: They can see that fossil fuels will eventually go extinct.,"Chevron is acquiring land to produce lithium..It's following in the footsteps of Exxon in developing a lithium business..The oil companies are slowly building out lower-carbon energy businesses..10 stocks we like better than Chevron ›.Oil giants Chevron (NYSE: CVX) and ExxonMobil (NYSE: XOM) can read the writing on the wall: They can see that fossil fuels will eventually go extinct. That's leading these energy giants to invest in expanding into lower-carbon energy. .One area both oil stocks are expanding into is lithium, a key ingredient for making batteries for electric vehicles (EVs). Exxon entered the sector in 2023 by acquiring land in Arkansas' Smackover Formation, which is rich in lithium brine. Chevron is now following in Exxon's footsteps by acquiring land in the region to produce lithium. .Chevron has signed two deals to buy leasehold acreage related to the Smackover Formation. It's buying 125,000 net acres across Northeast Texas and Southwest Arkansas from two sellers. The energy company noted that the Smackover Formation underneath this land has high lithium content. The land acquisitions mark Chevron's first step toward establishing a commercial-scale U.S. lithium business. .The energy company would utilize a direct lithium extraction (DLE) process to develop the acreage. DLE is a set of advanced technologies that extract lithium from brines produced from subsurface formations like the Smackover. .While Chevron doesn't have experience producing lithium, the DLE process would enable the company to leverage its subsurface, drilling, and resource extraction capabilities and strengths. That makes lithium production a strong strategic fit for oil companies like Chevron and Exxon. .Chevron's move into the Smackover follows Exxon's prior entry into the lithium supply sector. In 2023, the oil giant reportedly paid around $100 million for more than 120,000 total acres in Arkansas above the Smackover Formation. Exxon drilled its first well in the region that year and aims to begin commercially producing lithium by 2027. It set a bold goal of producing enough lithium by 2030 to supply the auto industry with the metal to meet the manufacturing needs of over 1 million EVs per year. That would make it one of the world's top producers in a very short period. .Exxon has already started signing lithium supply deals with potential customers for its branded product, Mobil Lithium. Last year, it inked a nonbinding agreement with battery parts maker LG Chem to potentially supply 100,000 metric tons of lithium carbonate over several years. LG Chem would use it at its cathode plant in Tennessee, which it expects to complete this year. ",https://finance.yahoo.com/news/chevron-following-exxonmobil-entering-lithium-103300322.html,Transition Risk
50,2025-06-20 16:38:00,"The Smartest Dividend Stocks to Buy With $2,000 Right Now",These stocks offer dividend yields ranging from 3% to 4.7% with notable growth potential.,"NextEra Energy continues to enjoy steady growth in renewables..Chevron is a proven high-yield dividend stock facing some short-term uncertainty due to a pending acquisition..Kinder Morgan should build on its high-yielding dividend thanks to natural gas demand..10 stocks we like better than NextEra Energy ›.Nearly everything in the world runs on energy, from the gas you put into your car to the massive data centers powering artificial intelligence. But the energy industry can be volatile at times..Still, some companies have proved their ability to navigate the chaos and reward their shareholders with generous dividends that continue to increase over time..Which energy stocks should investors look at? Consider leading companies involved in renewable energy, oil and natural gas, and pipelines. The following three stocks are leaders in their respective fields and are poised to continue delivering generous and increasing dividends for years to come..You can buy shares of all three for well under $2,000, making them possibly the smartest dividend stocks to buy right now..Renewable energy created from wind and solar continues to grow, and NextEra Energy (NYSE: NEE) is a no-brainer as the world's largest producer of renewable energy. The company also operates the largest electric utility in the United States, Florida Power & Light, and its stock has outperformed the S&P 500 since 1990..NextEra Energy has paid and raised its dividend for 30 consecutive years, and has a strong 3% starting yield at its current share price..There should be plenty of opportunities for the company. Grand View Research estimates that the global renewable energy market will continue to expand at an annualized rate of over 17% through 2030. The company is investing over $100 billion in energy infrastructure over the next few years to help meet high demand..Management anticipates earnings rising by an average of 6% to 8% annually through at least 2027, which should continue to drive solid dividend growth..The stock currently trades at a forward price-to-earnings ratio of about 20, which isn't a bargain for a company growing by the mid to high single digits. However, I would argue it's a fair price considering the long runway renewable energy could still have ahead. Investors who buy, hold, and reinvest the dividends should do well over the long haul..As one of the world's largest integrated oil and gas companies, Chevron (NYSE: CVX) drills for, refines, and sells oil and gas. The company has demonstrated its ability to withstand occasional downturns in the energy market with a dividend growth streak that has now lasted 37 years.",https://finance.yahoo.com/news/smartest-dividend-stocks-buy-2-083800086.html,Market Risk
51,2025-06-20 15:50:00,"2 No-Brainer, High-Yield Stocks to Buy With $2,000 Right Now","Brookfield Renewable offers a yield of up to 5.6%, and Chevron has a yield of 4.7%.  Brookfield Renewable and Chevron are both reliable dividend payers.  The S&P 500 index (SNPINDEX: ^GSPC) is trading near all-time highs and has a pretty miserly 1.2% or so dividend yield.","The market has a skinny little 1.2% yield, but you can do better..Brookfield Renewable offers a yield of up to 5.6%, and Chevron has a yield of 4.7%..Brookfield Renewable and Chevron are both reliable dividend payers..10 stocks we like better than Brookfield Renewable ›.The S&P 500 index (SNPINDEX: ^GSPC) is trading near all-time highs and has a pretty miserly 1.2% or so dividend yield. If you are an income investor, that suggests that you have your work cut out for you right now. But there are great investment options with high yields out there if you take the time to look. Two no-brainer choices today, if you have $2,000 or $20,000 to invest, are Brookfield Renewable (NYSE: BEP)(NYSE: BEPC) and Chevron (NYSE: CVX). Here's what you need to know..Brookfield Renewable owns a globally diversified portfolio of clean energy assets. On the geographic front, its portfolio spans across North America, South America, Europe, and Asia. On the technology front, the business has exposure to hydroelectric, solar, wind, energy storage, and nuclear power assets. It is as close to a one-stop shop as you can get in the renewable energy space..The interesting thing here, however, is that Brookfield Renewable is not a regulated utility. It largely sells its power under long-term contracts to others, including both companies and utilities. This actually gives it a lot of room to grow as the world increasingly shifts from carbon-based fuels toward cleaner alternatives. For example, it recently inked a deal with Microsoft to provide around 10.5 gigawatts of power that the technology giant will use to support its data center build-out. Basically, Brookfield Renewable can grow as it sees fit without having to kowtow to regulators who may put limits on its investment plans..And this brings up another interesting fact: Brookfield Renewable is run by Brookfield Asset Management (NYSE: BAM). Brookfield Asset Management has an over-100-year history of investing in infrastructure on a global scale. And it plans to increase its clean-energy investments, where Brookfield Renewable is a key source of funding, by around 100% by 2030. Buying Brookfield Renewable lets you partner with Brookfield Asset Management on that growth..There are two ways to buy in here. Brookfield Renewable Partners has a 5.6% yield. Brookfield Renewable Corporation has a 4.6% dividend yield. Both represent the exact same entity and have the exact same dividend payment. The yield difference is because demand for the corporate share class is higher, which makes sense given that large institutional investors are often barred from owning partnerships.",https://finance.yahoo.com/news/2-no-brainer-high-yield-075000315.html,Investment Risk
52,2025-06-19 22:50:00,Oil Prices Are Jumping. What History Says Happens When Conflicts Threaten Supply.,"For the past 40 years, the biggest increases in oil prices have all been driven by demand, not supply.","For the past 40 years, the biggest increases in oil prices have all been driven by demand, not supply.",https://finance.yahoo.com/m/1c5a8476-8311-35ba-8bb9-b8a9d5cbcc66/oil-prices-are-jumping-what.html,Market Risk
53,2025-06-19 19:37:00,Latest News In Energy Transition - North Sea's Renewable Energy Projects Mapped for Insight,"A new map detailing the North Sea's renewable energy projects highlights the significant scale of marine-based energy initiatives, including offshore wind, wave, and tidal sites. This resource offers insights into generating capacity and project status, alongside operational details such as site operators and electricity interconnections. The map also outlines potential challenges these projects may face, such as the presence of oil platforms, varying bathymetry, and Natura 2000 sites, which...","A new map detailing the North Sea's renewable energy projects highlights the significant scale of marine-based energy initiatives, including offshore wind, wave, and tidal sites. This resource offers insights into generating capacity and project status, alongside operational details such as site operators and electricity interconnections. The map also outlines potential challenges these projects may face, such as the presence of oil platforms, varying bathymetry, and Natura 2000 sites, which are protected environmental areas under EU regulations. Covering areas like the Skagerrak, Kattegat, and parts of the English Channel, this map provides a comprehensive view of the ongoing energy transition efforts in the North Sea region..In other market news, LIG Nex1 was trading firmly up 5.2% and ending the day at ₩592,000, near its 52-week high. At the same time, Huadian Power International trailed, down 8.2% to close at HK$4.37..Tesla's expansion into autonomous vehicles and humanoid robots promises to unlock significant new revenue streams and market opportunities. Explore further to understand the strategic implications and timing for investors..Don't miss our Market Insights article titled ""Opportunities In The Turbulent Transition To Greener Energy,"" offering a timely update on renewable and nuclear stock opportunities amid ongoing energy transition challenges..Tesla finished trading at $322.05 up 1.8%..First Solar ended the day at $143.67 down 0.2%..Chevron closed at $148.19 down 0.4%..Unlock our comprehensive list of 162 Energy Transition Stocks like Wärtsilä Oyj Abp, AtkinsRéalis Group and Idemitsu KosanLtd by clicking here..Contemplating Other Strategies? We've found 21 US stocks that are forecast to pay a dividend yeild of over 6% next year. See the full list for free..This article by Simply Wall St is general in nature. We provide commentary based on historical data and analyst forecasts only using an unbiased methodology and our articles are not intended to be financial advice. It does not constitute a recommendation to buy or sell any stock, and does not take account of your objectives, or your financial situation. We aim to bring you long-term focused analysis driven by fundamental data. Note that our analysis may not factor in the latest price-sensitive company announcements or qualitative material. Simply Wall St has no position in any stocks mentioned..Sources:.Simply Wall St.""North Sea Renewable Energy (Wind, Wave and Tidal) Projects Map 2025"" from Research and Markets on GlobeNewswire (published 19 June 2025)",https://finance.yahoo.com/news/latest-news-energy-transition-north-113715783.html,Operational Risk   Regulatory Risk   Environmental Risk
54,2025-06-19 19:23:00,"ExxonMobil, Chevron Secure New Exploration Rights in Brazil Auction","XOM and CVX expand in Brazil with new offshore blocks, sparking environmental backlash over Amazon rainforest proximity.","Exxon Mobil Corporation XOM and Chevron Corporation CVX have reached a milestone in expanding their exploration acreage by acquiring exploration rights in Brazil's Foz do Amazonas basin. The companies have acquired exploration rights to multiple offshore blocks in an auction conducted by the Brazilian government. The state-owned energy company, Petrobras, also won exploration rights for several of these offshore blocks in the Foz do Amazonas basin..The basin is considered a resource-rich area, and it is expected to yield promising exploration results. However, due to its rich biodiversity, the basin is considered environmentally sensitive and is vulnerable to the impacts of oil and gas operations..The auction has garnered significant criticism from environmentalists who have expressed concerns regarding exploration efforts in this basin. Environmentalists have raised concerns regarding the potential contamination of water in this region, which is equally vital for the ecosystem as well as the local Brazilian population. Furthermore, exploration activities may also disrupt the natural ecosystem in the Foz do Amazonas basin..The Brazilian National Petroleum Agency put up 147 blocks for auction in this round. These blocks are located across four major regions (also called plays), which include the Foz do Amazonas basin, with 47 offshore blocks, the Pelotas Basin with 34 blocks, the prolific Santos Basin with 50 blocks, and 16 offshore blocks in the Potiguar Basin. Additionally, the National Petroleum Agency also offered 21 onshore exploration blocks, which lie in the Parecis Basin..A consortium of Petrobras and ExxonMobil has scooped up five offshore blocks in this auction, with the Brazilian state-owned energy firm assuming operatorship. Another consortium involving the two companies has secured five other offshore blocks where XOM will serve as the operator. Chevron has secured nine blocks in this round, as part of a consortium with CNPC, China’s state-owned energy company..These companies plan to explore oil in the Foz do Amazonas basin, which is an environmentally sensitive region due to its close proximity to the Amazon rainforest. This makes oil and gas operations in the region highly controversial. Notably, the rich biodiversity of this region is an important factor that has led to delays in obtaining permits for drilling activities. Notably, PBR has been trying to get a drilling permit in this region since a long time.",https://finance.yahoo.com/news/exxonmobil-chevron-secure-exploration-rights-112300420.html,ESG Risk
55,2025-06-19 19:15:00,Brazil’s Foz do Amazonas oil exploration draws major bids,Two consortia involving Petrobras and ExxonMobil secured ten blocks in total.,"Chevron and ExxonMobil have successfully bid for exploration rights in Brazil's Foz do Amazonas basin, a focus of environmental concerns in the region..The auction has raised concerns among indigenous and environmental groups, who argue that oil exploration could harm ecosystems and communities along the Amazon coast..In a competitive bidding process, two consortia involving Petrobras and ExxonMobil acquired ten blocks, with each company operating five..Additionally, a Chevron-led consortium, which includes China's CNPC, secured nine blocks..The involvement of these major players underscores the basin's strategic importance, linked to its geological similarities with oil-rich areas in neighbouring Guyana, where ExxonMobil has already made significant discoveries..The auction's outcome has been positively received by investors, as evidenced by a more than 2% increase in Petrobras, Chevron and ExxonMobil shares, further buoyed by a surge in global oil prices..Brazil's Mines and Energy Minister, Alexandre Silveira, hailed the exploration in the Foz do Amazonas as a ""winning ticket"" for economic growth and poverty reduction in northern Brazil..Silveira said in a statement: “The interest from the US companies, Chevron and Exxon, which already operate in Guyana, demonstrates that our potential is gigantic.”.Brazil anticipates a windfall of 989m reais ($181m) in signing bonuses from the auction, which also includes blocks in the Santos and Pelotas basins, attracting bids from other industry heavyweights such as Shell, Equinor, Karoon and Dillianz..Petrobras has long been in the process of securing approvals to drill in the area. Reuters reported that a decision by environmental agency Ibama in May 2025 allowed the company to move a step closer to its target but came with an important caveat for future permits in the area..""Brazil’s Foz do Amazonas oil exploration draws major bids"" was originally created and published by Offshore Technology, a GlobalData owned brand... .The information on this site has been included in good faith for general informational purposes only. It is not intended to amount to advice on which you should rely, and we give no representation, warranty or guarantee, whether express or implied as to its accuracy or completeness. You must obtain professional or specialist advice before taking, or refraining from, any action on the basis of the content on our site.",https://finance.yahoo.com/news/brazil-foz-amazonas-oil-exploration-111554465.html,Environmental Risk Regulatory Risk
56,2025-06-19 02:33:00,"Chevron To Eliminate 200 Jobs In The Permian Basin, Bloomberg Reports","Chevron Corporation (NYSE:CVX) is among the 13 Best Hydrogen and Fuel Cell Stocks to Buy According to Analysts. It has disclosed plans to lay off 200 people in the Permian Basin, revising the Texas Workforce Commission’s prior, inaccurate announcement of 800 layoffs. The company informed the commission and explained the disparity. These layoffs are a […]","Chevron Corporation (NYSE:CVX) is among the 13 Best Hydrogen and Fuel Cell Stocks to Buy According to Analysts. It has disclosed plans to lay off 200 people in the Permian Basin, revising the Texas Workforce Commission’s prior, inaccurate announcement of 800 layoffs..A tanker truck making its way through a refinery facility. ..The company informed the commission and explained the disparity. These layoffs are a part of its larger restructuring initiative, which aims to cut costs by $3 billion and reduce its global workforce by 20%, or 9,000 employees, by the end of 2026..The action is a reflection of Chevron Corporation (NYSE:CVX)’s strategic change toward operational efficiency in the face of volatile oil prices. The business is simplifying its operations under CEO Mike Wirth in order to increase free cash flow..It is anticipated that the Permian Basin, a key production center for Chevron Corporation (NYSE:CVX), will produce one million barrels of oil equivalent per day, or almost one-third of the world’s total production. The company expects a plateau later this decade, despite the fact that production is increasing. The impacted employees are receiving transition assistance and severance payments from the company..Chevron Corporation (NYSE:CVX) is a major producer of hydrogen, producing around 1 million tonnes a year, mostly for use in refining processes. The company plans to grow its hydrogen business and supply hydrogen to a wider consumer base by utilizing its existing refineries, distribution networks, sales channels, and well-known brand..While we acknowledge the potential of CVX as an investment, we believe certain AI stocks offer greater upside potential and carry less downside risk. If you’re looking for an extremely undervalued AI stock that also stands to benefit significantly from Trump-era tariffs and the onshoring trend, see our free report on the best short-term AI stock..READ NEXT: 10 High-Growth EV Stocks to Invest In and 13 Best Car Stocks to Buy in 2025..Disclosure. None.",https://finance.yahoo.com/news/chevron-eliminate-200-jobs-permian-183341553.html,Operational Risk
57,2025-06-18 21:39:00,CVX or COP - Which Energy Stock Deserves Your Attention?,Chevron's dividend power and global growth compete with ConocoPhillips' LNG scale and capital efficiency edge.,"Chevron Corporation CVX and ConocoPhillips COP are two titans of the U.S. energy sector, each commanding a global footprint and multi-decade track record in upstream oil and gas. While both companies operate extensive assets in the Permian Basin and across key international regions, their strategies diverge in areas like dividend policies, capital discipline, and long-cycle project exposure. As oil markets navigate ongoing price volatility, geopolitical tensions, and shifting demand dynamics, comparing these two names offers investors valuable insight.Both stocks share a common identity as oil-weighted, large-cap producers with diversified portfolios and disciplined capital return frameworks. However, Chevron is more income-focused, with a long history of dividend growth, while ConocoPhillips emphasizes capital efficiency and diversified growth drivers, including LNG and strategic acreage additions. For energy investors balancing the search for reliable yield with long-term capital appreciation in a turbulent macro climate, this matchup is especially relevant.Here’s a closer look at how the two companies stack up across key financial and strategic metrics..Dividend Yield and Defensive Appeal: Chevron’s 4.6% dividend yield stands out as one of the highest in the sector, underpinned by 38 consecutive years of dividend growth. In Q1 2025, the company returned $6.9 billion to its shareholders, balancing $3 billion in dividends with $3.9 billion in buybacks. This income reliability, especially in an uncertain macro backdrop, positions CVX as a compelling option for investors seeking defensive exposure with consistent cash returns.Production Growth: Chevron is ramping up global production, targeting 6-8% growth in 2025. Key contributors include the Tengiz expansion in Kazakhstan, Gulf of Mexico deepwater projects like Ballymore and Anchor, and further development in the Permian Basin. The Tengiz project alone, where Chevron holds a 50% stake, has recently hit a significant production milestone, adding momentum to the company’s volume growth story.Cost Discipline and Efficiency Focus: After years of heavy capital investment, Chevron has shifted into a period of efficiency gains. Management expects $2 billion in structural cost savings in 2025, with another $2–$3 billion in efficiencies expected in 2026. These savings, combined with innovations like triple-frac well completion in the Permian, are improving capital efficiency and strengthening free cash flow.Guyana and Global Asset Upside: Chevron’s impending acquisition of Hess would give it access to the prolific Stabroek Block in Guyana — home to more than 11 billion barrels of recoverable reserves. This resource, along with stronger output from Chevron’s international assets in Nigeria and Australia, diversifies its upstream base and offsets potential output risk in more mature basins. The deal also strengthens long-term cash flow, with a potential $10 billion boost by 2026.",https://finance.yahoo.com/news/cvx-cop-energy-stock-deserves-133900916.html,Investment Risk
58,2025-06-18 21:18:00,"Stock Market News for Jun 18, 2025","Wall Street closed lower on Tuesday, pulled down by a broad-based slump.","Want the latest recommendations from Zacks Investment Research? Today, you can download 7 Best Stocks for the Next 30 Days. Click to get this free report.Lockheed Martin Corporation (LMT) : Free Stock Analysis Report.Chevron Corporation (CVX) : Free Stock Analysis Report.This article originally published on Zacks Investment Research (zacks.com)..Zacks Investment Research",https://finance.yahoo.com/news/stock-market-news-jun-18-131800457.html,Market Risk
