Datetime,headline,description,article,link,analysis
2025-06-19 16:59:00,Airbus notches $21 bn in orders at Paris Air Show while Boeing keeps low profile,"Investing.com - The Paris Air Show, held annually in a suburb outside of Paris, normally features a raft of high-profile deals among some of the aviation industry’s biggest names, but this year’s event has been more subdued following a deadly Air India crash last week.","Investing.com - The Paris Air Show, held annually in a suburb outside of Paris, normally features a raft of high-profile deals among some of the aviation industry’s biggest names, but this year’s event has been more subdued following a deadly Air India crash last week..With the show now open exclusively to trade visitors for one more day, Europe’s Airbus has said it has secured a total of 148 orders worth $14.2 billion, along with 102 provisional orders worth $6.7 billion, according to Reuters, citing estimated delivery prices from U.K. firm Cirium Ascend. On Wednesday, the jetmaker said it had notched an order for 10 long-haul jets from Taiwan’s Starlux Airlines..Yet Airbus rival Boeing (NYSE:BA)’s activity has been muted following the crash of Air India Flight 171, which involved one of its Dreamliner planes. Reports have said that at least 270 people were killed both in the plane and on the ground..Although the cause of the crash has yet to be formally determined, the incident comes as Boeing has been grappling with prior concerns around its safety record..Boeing, which was already expected to have a quiet Paris Air Show after it announced massive deals during President Donald Trump’s recent Middle East visit, has unveiled no new announcements..Airbus, for its part, has also expressed condolences for the victims of the Air India crash..""We are not surprised by Boeing’s lack of order activity during the airshow given the recent 787 crash as well as the strong order activity leading up to the airshow,"" analysts at RBC Capital Markets said in a note to clients..However, the brokerage noted ""growing confidence"" in Boeing’s supply chain stability, as well as sector-wide ""strength"" in demand for aftermarket equipment and services..A possible ramp-up in spending on defense by European governments was also a focus this year, the RBC strategists said, adding that this is ""incrementally positive for U.S. defense firms"" and marks a slight shift in tone from a recent wave of interest in buying European stocks.  Lockheed Martin  (NYSE:LMT) and RTX Corp (NYSE:RTX) were seen as two possible beneficiaries of the trend..Related articles.Airbus notches $21 bn in orders at Paris Air Show while Boeing keeps low profile.Foxconn and Nvidia plan humanoid robots for new Houston factory.PDD slips on report that Temu U.S. sales plunged 25%",https://finance.yahoo.com/news/airbus-notches-21-bn-orders-085932099.html,Market Risk Operational Risk Reputational Risk 
2025-06-19 14:55:00,India says it has yet to decide where to analyse crashed plane's recorders,"(Reuters) -India has yet to decide where the black box recorders from last week's fatal crash of an Air India plane will be analysed, the government said on Thursday.  Earlier, Indian newspaper The Economic Times reported that India planned to send the recorders to the U.S. for analysis as the fire that followed the crash had damaged them to an extent it would be impossible to extract data in India.  The government said in a statement that the decision on where the decoding of the recorders would take place would be made after India's Aircraft Accident Investigation Bureau (AAIB) has made a ""due assessment"" of all technical, safety and security considerations.","By Hritam Mukherjee.(Reuters) -India has yet to decide where the black box recorders from last week's fatal crash of an Air India plane will be analysed, the government said on Thursday..Earlier, Indian newspaper The Economic Times reported that India planned to send the recorders to the U.S. for analysis as the fire that followed the crash had damaged them to an extent it would be impossible to extract data in India..The crash of the Boeing Dreamliner moments after take-off from the western city of Ahmedabad on June 12 killed 241 people on board and at least 30 on the ground in the world's worst aviation disaster in a decade..The government said in a statement that the decision on where the decoding of the recorders would take place would be made after India's Aircraft Accident Investigation Bureau (AAIB) has made a ""due assessment"" of all technical, safety and security considerations..AAIB's Director General GVG Yugandhar told Reuters earlier in an emailed response that the Economic Times report was ""factually incorrect"", but gave no further details..The government statement did not explicitly rule out the possibility of the flight recorders being sent to the United States..It asked for people not to speculate on what it called sensitive matters and stressed the crash probe was progressing with all necessary support from local authorities and agencies..Planes' black boxes have two components - the flight data recorder and cockpit voice recorder - and provide crucial insights for crash investigators, including altitude and airspeed data and pilot conversation records that help determine probable causes of crashes..The Economic Times report said recorder data would be extracted at the National Transportation Safety Board's Washington-based laboratory and shared with the AAIB in the presence of Britain's Air Accidents Investigation Branch..The NTSB and UK's AAIB said in separate statements that India's accident investigating body would release more information on the probe..(Reporting by Hritam Mukherjee in BengaluruEditing by Nivedita Bhattacharjee, Tasim Zahid, Eileen Soreng, Dhanya Skariachan and Frances Kerry)",https://finance.yahoo.com/news/india-send-crashed-planes-black-065524413.html,Operational Risk Reputational Risk Regulatory Risk 
2025-06-19 05:45:00,Boeing (BA) Declines More Than Market: Some Information for Investors,"Boeing (BA) closed at $197.68 in the latest trading session, marking a -1.29% move from the prior day.","Boeing (BA) closed the most recent trading day at $197.68, moving -1.29% from the previous trading session. The stock trailed the S&P 500, which registered a daily loss of 0.03%. Meanwhile, the Dow experienced a drop of 0.11%, and the technology-dominated Nasdaq saw an increase of 0.13%..Prior to today's trading, shares of the airplane builder had lost 3.57% lagged the Aerospace sector's gain of 3.96% and the S&P 500's gain of 0.6%..Market participants will be closely following the financial results of Boeing in its upcoming release. In that report, analysts expect Boeing to post earnings of -$0.92 per share. This would mark year-over-year growth of 68.28%. At the same time, our most recent consensus estimate is projecting a revenue of $19.79 billion, reflecting a 17.35% rise from the equivalent quarter last year..For the full year, the Zacks Consensus Estimates project earnings of -$1.8 per share and a revenue of $83.54 billion, demonstrating changes of +91.17% and +25.59%, respectively, from the preceding year..Investors should also note any recent changes to analyst estimates for Boeing. Such recent modifications usually signify the changing landscape of near-term business trends. With this in mind, we can consider positive estimate revisions a sign of optimism about the business outlook..Our research shows that these estimate changes are directly correlated with near-term stock prices. We developed the Zacks Rank to capitalize on this phenomenon. Our system takes these estimate changes into account and delivers a clear, actionable rating model..The Zacks Rank system, stretching from #1 (Strong Buy) to #5 (Strong Sell), has a noteworthy track record of outperforming, validated by third-party audits, with stocks rated #1 producing an average annual return of +25% since the year 1988. Over the past month, the Zacks Consensus EPS estimate has moved 2.67% lower. As of now, Boeing holds a Zacks Rank of #3 (Hold)..The Aerospace - Defense industry is part of the Aerospace sector. With its current Zacks Industry Rank of 72, this industry ranks in the top 30% of all industries, numbering over 250..The Zacks Industry Rank gauges the strength of our individual industry groups by measuring the average Zacks Rank of the individual stocks within the groups. Our research shows that the top 50% rated industries outperform the bottom half by a factor of 2 to 1..You can find more information on all of these metrics, and much more, on Zacks.com..Want the latest recommendations from Zacks Investment Research? Today, you can download 7 Best Stocks for the Next 30 Days. Click to get this free report",https://finance.yahoo.com/news/boeing-ba-declines-more-market-214504277.html,Operational Risk 
2025-06-19 03:45:00,Boeing 737 MAX victims' relatives ask judge to reject deal ending criminal case,"WASHINGTON (Reuters) -Relatives of some of the 346 people killed in two Boeing 737 MAX crashes in 2018 and 2019 asked a federal judge on Wednesday to reject a deal between the Justice Department and the planemaker that allows the company to avoid prosecution in a criminal fraud case.  The agreement enables Boeing to avoid being branded a convicted felon and to escape oversight from an independent monitor for three years that was part of a plea deal struck in 2024.  The families cited Judge Reed O'Connor's statement in 2023 that ""Boeing's crime may properly be considered the deadliest corporate crime in U.S. history.""","By David Shepardson.WASHINGTON (Reuters) -Relatives of some of the 346 people killed in two Boeing 737 MAX crashes in 2018 and 2019 asked a federal judge on Wednesday to reject a deal between the Justice Department and the planemaker that allows the company to avoid prosecution in a criminal fraud case..The agreement enables Boeing to avoid being branded a convicted felon and to escape oversight from an independent monitor for three years that was part of a plea deal struck in 2024..The families cited Judge Reed O'Connor's statement in 2023 that ""Boeing's crime may properly be considered the deadliest corporate crime in U.S. history."".They argue dismissal of the case is not in the public interest and the obligations imposed on Boeing are not enforceable. They said the Justice Department has opted not to wait for a ruling but ""has already contractually obligated itself not to further prosecute Boeing, regardless of how the court rules."".If the government declined to move forward with the prosecution even if the court rejected the deal, O'Connor should appoint a special prosecutor, the families told the judge..Under the deal, Boeing agreed to pay an additional $444.5 million into a crash victims fund to be divided evenly per crash victim, on top of a $243.6-million fine..Boeing in July agreed to plead guilty to a criminal fraud conspiracy charge after the two fatal 737 MAX crashes in Indonesia and Ethiopia..Boeing will pay $1.1 billion in total, including the fine, compensation to families and over $455 million to strengthen the company’s compliance, safety, and quality programs..The Justice Department said in late May the deal ""secures meaningful accountability, delivers substantial and immediate public benefits, and brings finality to a difficult and complex case whose outcome would otherwise be uncertain."".The department did not immediately respond to a request for comment..The vast majority of the families have settled civil suits with Boeing and collectively have been ""paid several billion dollars,"" the Justice Department said..Boeing, which did not immediately comment on Wednesday, will no longer face oversight by an independent monitor under the agreement, but will hire a compliance consultant..Boeing had previously been set to go on trial June 23 on a charge it misled U.S. regulators about a crucial flight control system on the 737 MAX, its best-selling jet..(Reporting by David Shepardson, Editing by Franklin Paul and Rod Nickel)",https://finance.yahoo.com/news/boeing-737-max-victims-relatives-194535188.html,Reputational Risk Legal Risk Financial Risk
2025-06-18 23:35:00,Top Midday Stories: Markets Await Fed Decision on Rates; Nippon Steel Closes Acquisition of US Steel,All three major US stock indexes were up in late-morning trading Wednesday as market participants aw,,https://finance.yahoo.com/news/top-midday-stories-markets-await-153507807.html,Market Risk Credit Risk Geopolitical Risk 
2025-06-18 22:52:00,"U.S. Stocks Like Boeing, GE, Ford, and Intel Are All Being Severely Outperformed by Their Overseas Competitors","Several major U.S. companies have been consistently outperformed by international rivals, revealing long-term concerns about American corporate competitiveness.","A new analysis of long-term stock performance reveals that several iconic U.S. companies have been dramatically outpaced by their international competitors over the past decades. Comparing pairs of leading American and foreign firms across major industries, the data highlights a striking trend: U.S. giants have often lagged far behind their overseas counterparts in terms of shareholder returns. While this isn’t sweeping across every industry — with giants like Nvidia (NVDA) outpacing nearly any company on the planet — it does highlight a concerning trend amongst America’s biggest names..Long before Boeing (BA) faced the recent Air India crash — an event that sent its shares down about 4% — the company was already being outperformed by its European rival, Airbus (EADSY). From 2000 through 2020, Boeing and Airbus traded in close lockstep, but since then, their paths have diverged sharply. Boeing has struggled with production and regulatory challenges, while Airbus has surged ahead, capitalizing on global demand for commercial aircraft..Is Palantir Stock Poised to Surge Amidst the Israel-Iran Conflict?.CoreWeave Stock Is Too ‘Expensive’ According to Analysts. Should You Sell CRWV Now?.Grains, Unrest, & Gold: What Middle East Tensions Mean for Your Portfolio Now.Markets move fast. Keep up by reading our FREE midday Barchart Brief newsletter for exclusive charts, analysis, and headlines..While both companies have experienced periods of growth and volatility, Airbus has decisively pulled ahead in total returns. Boeing has been plagued over the years with a number of high-profile events that make the stock difficult to invest in, despite being a global leader in a lucrative industry. Most notable was the disastrous launch of the Boeing 737 MAX, a plane that was sent out all over the world with some serious issues, which then resulted in 346 people’s deaths from 2 crashes. This event caused Boeing to lose an estimated $60 billion from fines, legal fees, order cancellations, and other costs..While this is largely in the rear-view mirror, every subsequent incident or crash involving Boeing planes is widely publicized and heavily scrutinized, making it difficult for the stock to get ahead. The latest Air India crash is just the latest in a string of events creating uncertainty around the brand and an opportunity for its largest competitor..Don’t Miss: .Move over Netflix & Disney: This Pre-IPO Startup Is Unlocking $2 Trillion in IP & Licensing Revenue.Global Content Battles Are Brewing — And This Pre-IPO Studio Just Raised $3.1M to Enter the Fight",https://finance.yahoo.com/news/u-stocks-boeing-ge-ford-145212146.html,Market Risk Investment Risk Operational Risk Reputation Risk 
2025-06-18 21:00:00,BAE Systems partners with U.S. Army to advance capability upgrades to battle-proven M109 Paladin platform,"BAE Systems (LON: BA) partnered with the U.S. Army Combat Capabilities Development Command Armaments Center (DEVCOM-AC) to advance the M109-52 Self-Propelled Howitzer prototype. The Cooperative Research and Development Agreement (CRADA) ensures further development to provide options that enhance long range fires, enhance technology and improve artillery systems Soldiers are using in operations today.","WHARTON, N.J., June 18, 2025 /PRNewswire/ -- BAE Systems (LON: BA) partnered with the U.S. Army Combat Capabilities Development Command Armaments Center (DEVCOM-AC) to advance the M109-52 Self-Propelled Howitzer prototype. The Cooperative Research and Development Agreement (CRADA) ensures further development to provide options that enhance long range fires, enhance technology and improve artillery systems Soldiers are using in operations today..The M109-52 prototype delivers a low-risk technical solution and lower-cost approach that provides necessary core warfighting capabilities more rapidly..""We are working with DEVCOM-AC to continue modernizing the U.S. Army's long-range precision fires needs,"" said Dan Furber, artillery product line director for BAE Systems' Combat Mission Systems business. ""We're bringing together battle-proven systems with mature technologies to secure a significant leap forward in capability at a much lower cost – that's the power in partnership."".The CRADA builds upon previous work and testing performed independently by both BAE Systems and DEVCOM-AC to create a faster development pathway for new artillery capabilities and lethality upgrades to the M109A7 Paladin..Continued work on the M109-52 will take place at Picatinny Arsenal and BAE Systems' robust U.S.-based defense industrial base including Anniston, Alabama; Elgin, Oklahoma; Minneapolis, Minnesota; Sterling Heights, Michigan; and York, Pennsylvania..For more information, please contact:.Darby Dame, BAE SystemsMobile: +1 269 675 0273darby.dame@baesystems.us.www.baesystems.com/en-us@BAESystemsInc. .View original content to download multimedia:https://www.prnewswire.com/news-releases/bae-systems-partners-with-us-army-to-advance-capability-upgrades-to-battle-proven-m109-paladin-platform-302484864.html.SOURCE BAE Systems, Inc.",https://finance.yahoo.com/news/bae-systems-partners-u-army-130000871.html,No risk.
2025-06-18 18:54:00,Airbus hits $21 billion orders at air show as Boeing focuses on India crash,"Airbus secured more aircraft orders on Wednesday, raising its total to $21 billion at this week’s subdued Paris Air Show, while rival Boeing opted not to announce new sales following last week’s Air India 787 crash.  Airbus firmed up an order for 10 long-haul jets from Taiwan's Starlux Airlines in a boost for the European planemaker after one of its biggest customers, AirAsia, dashed expectations of another grand finale matching its earlier expansion.  Airbus won a total of 148 firm orders worth $14.2 billion including six previous ones disclosed publicly for the time, plus 102 provisional orders worth $6.7 billion, according to estimated delivery prices from UK-based Cirium Ascend.","By Tim Hepher, Paul Sandle, Joe Brock and Giulia Segreti.PARIS (Reuters) - Airbus secured more aircraft orders on Wednesday, raising its total to $21 billion at this week’s subdued Paris Air Show, while rival Boeing opted not to announce new sales following last week’s Air India 787 crash..Airbus firmed up an order for 10 long-haul jets from Taiwan's Starlux Airlines in a boost for the European planemaker after one of its biggest customers, AirAsia, dashed expectations of another grand finale matching its earlier expansion..Airbus won a total of 148 firm orders worth $14.2 billion including six previous ones disclosed publicly for the time, plus 102 provisional orders worth $6.7 billion, according to estimated delivery prices from UK-based Cirium Ascend..Delegates had been bracing for a more muted show than usual after Boeing struck huge deals during U.S. President Donald Trump's recent trip to the Middle East. The U.S. jetmaker then scaled back its presence at the show to focus on the probe into last week's deadly crash of an Air India Boeing 787..But Europe's Airbus has been steadily racking up business, and underscored confidence about growing demand by holding out the prospect of higher dividends. It prefaced each show announcement with sympathies for India victims, however..""It is an air show with a regrettable tragedy that has affected all of us,"" Airbus planemaking CEO Christian Scherer told Reuters..Despite the sombre tone, talk was rife before and during the event at Le Bourget outside Paris that Airbus might seal a major deal with AirAsia to add a final flourish to the gathering..Airline entrepreneur Tony Fernandes, the CEO of AirAsia owner Capital A Group, told Reuters that it was in talks to buy 50 to 70 A321XLR jetliners, and 100 A220s or competing E2 regional jets from Brazil's Embraer..But he played down the chances of a deal in Paris, saying the first priority was to complete the group's restructuring..""We're still doing a lot of work with Airbus and other (manufacturers) .... I think we'll look to do something imminently, in the next 1-3 months,"" he said in an interview..Two industry sources said Airbus had made an ""aggressive"" offer to boost A220 orders and win a launch customer for a new 160-seat version but that talks stalled over financing. Another said it would be natural to resume discussions around July when the company expects to exit its financial troubles..'DIFFERENT SHOW'.Embraer said on Wednesday it had secured an order for 60 of its E175 regional jets from SkyWest Airlines, which also agreed purchase rights for a further 50 of the aircraft.",https://finance.yahoo.com/news/airbus-upbeat-may-wait-airasia-105458818.html,Market Risk Operational Risk Reputational Risk 
2025-06-18 18:34:00,Boeing’s Q1 Earnings Call: Our Top 5 Analyst Questions,"Boeing’s first quarter results drew a strong positive market response, with management attributing performance improvements to operational execution and progress in stabilizing its production system. CEO Kelly Ortberg highlighted reductions in traveled work and rework hours on the 737 line, as well as better-than-expected airplane deliveries, which reduced cash outflows. Ortberg noted, “Almost every customer I talk with reports an improvement to the quality of the airplane.” The company also emp","Boeing’s first quarter results drew a strong positive market response, with management attributing performance improvements to operational execution and progress in stabilizing its production system. CEO Kelly Ortberg highlighted reductions in traveled work and rework hours on the 737 line, as well as better-than-expected airplane deliveries, which reduced cash outflows. Ortberg noted, “Almost every customer I talk with reports an improvement to the quality of the airplane.” The company also emphasized that recent changes to its quality and safety processes are gaining traction, particularly in the commercial aircraft division. While defense segment margin improvement and a major contract win for the F-47 fighter were called out, management continued to acknowledge ongoing challenges in the China market due to tariffs..Is now the time to buy BA? Find out in our full research report (it’s free). .Revenue: $19.5 billion vs analyst estimates of $19.62 billion (17.7% year-on-year growth, 0.6% miss).Operating Margin: 2.4%, up from -0.5% in the same quarter last year.Backlog: $544.7 billion at quarter end.Sales Volumes rose 56.6% year on year (-36.2% in the same quarter last year).Market Capitalization: $151 billion.While we enjoy listening to the management's commentary, our favorite part of earnings calls are the analyst questions. Those are unscripted and can often highlight topics that management teams would rather avoid or topics where the answer is complicated. Here is what has caught our attention..Doug Harned (Bernstein) asked about Boeing’s engagement with the U.S. government to resolve tariff issues. CEO Kelly Ortberg said management is in frequent contact with administration officials and is hopeful for a negotiated solution but cannot predict timing..Myles Walton (Wolf Research) inquired if full-year delivery targets remain intact given China’s situation. CFO Brian West responded that volume plans are unchanged, as strong operational performance in early 2025 should help offset China delivery shortfalls..Seth Seifman (JPMorgan) questioned the potential cost impact of tariffs and supplier pricing. Ortberg explained duty drawback mechanisms and ongoing supplier negotiations, while West estimated net annual tariff costs to be less than $500 million..Scott Deuschle (Deutsche Bank) asked about free cash flow cadence for 2025. West said the second half is expected to be positive, driven by production and delivery increases, but guidance will be revisited as China and tariff clarity emerges..Richard Safran (Seaport Research Partners) asked about the scope and future of digital aviation divestitures. Ortberg confirmed Boeing retained access to key digital capabilities and is considering additional, smaller portfolio adjustments.",https://finance.yahoo.com/news/boeing-q1-earnings-call-top-103406143.html,No risk.
2025-06-18 17:57:00,Boeing Stock Edges Up. The Focus Turns to This After 787 Crash.,An automatic emergency power generating system might have deployed on the 787 jet that crashed shortly after takeoff in India last week.,An automatic emergency power generating system might have deployed on the 787 jet that crashed shortly after takeoff in India last week.,https://finance.yahoo.com/m/789149b6-2130-39a0-8a3d-a82193c79a71/boeing-stock-edges-up-the.html,Operational Risk Reputational Risk Financial Risk 
2025-06-18 16:45:00,Airbus to Lift Shareholder Returns as Demand for Aircraft Remains Strong,"Airbus said it would increase shareholder returns in the coming years, betting that robust demand for aircraft will continue to fuel growth.  The move shows a growing divide between Airbus and Boeing, which suspended dividend payments in March 2020.  Airbus’s beleaguered rival has been mired in safety and production issues in recent years and is working to recover from the reputational and financial fallout.","Airbus said it would increase shareholder returns in the coming years, betting that robust demand for aircraft will continue to fuel growth. The move shows a growing divide between Airbus and Boeing, which suspended dividend payments in March 2020. Airbus’s beleaguered rival has been mired in safety and production issues in recent years and is working to recover from the reputational and financial fallout.",https://finance.yahoo.com/m/618d73b9-73c3-3d45-b505-72c62987b7ad/airbus-to-lift-shareholder.html,Operational Risk Market Risk Financial Risk 
2025-06-18 15:05:00,Paris Air Show: Analysts highlight main Day 2 takeaways,Investing.com -- Day 2 of the Paris Air Show (PAS) brought limited new commercial orders but a surge in aftermarket optimism and broader defense commentary from key industry players.,"Investing.com -- Day 2 of the Paris Air Show (PAS) brought limited new commercial orders but a surge in aftermarket optimism and broader defense commentary from key industry players..Airbus Group (EPA:AIR) again led the day’s activity, signing a Memorandum of Understanding (MOU) with Vietjet for 100 A321neo aircraft, plus options for 50 more. Including this, Airbus has amassed 232 orders with 156 options through the show’s first two days, while Boeing (NYSE:BA) has yet to record a single new order..Boeing said at the event that its focus was on “supporting customers” rather than on orders..Supply chain commentary remained a focal point across meetings.  Safran  (EPA:SAF) highlighted progress, stating the number of critical suppliers for the LEAP engine program has declined to 10 from 15 a year ago, and a more substantial ramp in deliveries is expected from September..Howmet Aerospace (NYSE:HWM_p) voiced a more cautious tone, pointing to ongoing challenges with LEAP deliveries and emphasizing the need for roughly 400 engine deliveries in Q2 to stay on track for 2025 guidance..“While supply chain commentary is improving, investors remain focused on the potential for risk associated with tariffs, broader uncertainty, that may not yet be evident,” RBC Capital Markets analysts said in a note..Meanwhile, the aftermarket commentary remains “very bullish,” the analysts added. Notably, MTU Aero Engines (ETR:MTXGn) raised its full-year sales guidance by 4%, citing stronger-than-expected demand for spares and maintenance..Commercial engine maintenance is now expected to grow mid-teens year-over-year, while spares are set for low- to mid-teens growth..Analysts at Jefferies noted that VSE Corporation (NASDAQ:VSEC), too, remains confident in double-digit aftermarket growth for 2025, highlighting the sustained recovery in MRO activity..At the same time,  StandardAero  Inc (NYSE:SARO) and Chromalloy anticipate sustained engine overhaul demand with CFM56 shop visits peaking around 2028, while  Loar Holdings LLC  (NYSE:LOAR) expects 3–5% secular growth supported by pricing, innovation, and modest market share gains..Regarding defense updates, Boeing emphasized a renewed strategic focus. RBC highlighted remarks from Boeing Defense CEO Steve Parker, who said the company is pursuing “a new Boeing” approach centered on risk discipline and talent acquisition..The F-47 aircraft program was cited as a key priority, with Parker expressing strong confidence in its execution and margin potential. Boeing is targeting high-single-digit margins in its Defense, Space & Security unit by 2028-2029.",https://finance.yahoo.com/news/paris-air-show-analysts-highlight-070542617.html,No risk.
2025-06-18 14:57:00,Boeing 787’s Emergency-Power System Likely Active Before Air India Crash,The preliminary finding gives investigators a new line of inquiry as they study a crash that killed all but one of the plane’s passengers.,The preliminary finding gives investigators a new line of inquiry as they study a crash that killed all but one of the plane’s passengers.,https://finance.yahoo.com/m/405da338-ff2a-36a5-9d21-b4ae71df1600/boeing-787%E2%80%99s-emergency-power.html,Operational Risk Reputational Risk Legal & Regulatory Risk Financial Risk
2025-06-18 04:23:00,Airbus Is Beating Boeing With Big Orders. The Stocks Are Down.,"Airbus, which added Vietnam’s VietJet to its list of customers, has a backlog of more than a decade at current build rates.","Airbus, which added Vietnam’s VietJet to its list of customers, has a backlog of more than a decade at current build rates.",https://finance.yahoo.com/m/35755ccd-c7d3-3c71-a6db-0278d67caf93/airbus-is-beating-boeing-with.html,Operational Risk Market Risk 
2025-06-18 04:21:00,Boeing Stock Is Wobbling. Here’s the Latest on the Air India 787 Crash.,Investors and the wider public are looking for answers after Thursday’s crash of an Air India 787 jet. Both of the plane’s black boxes have been recovered.,Investors and the wider public are looking for answers after Thursday’s crash of an Air India 787 jet. Both of the plane’s black boxes have been recovered.,https://finance.yahoo.com/m/de487e9e-e041-32b0-aa4e-4f9c1eb387c7/boeing-stock-is-wobbling-.html,Operational Risk Reputational Risk Financial Risk
2025-06-18 03:46:00,The Bombs the US Could Deploy If Trump Strikes Iran,"(Bloomberg) -- US President Donald Trump has a wide range of military assets in the Middle East and across the globe to bring to bear in a potential fight against Iran as he weighs one of the most momentous foreign policy decisions of his administration.Most Read from BloombergSecurity Concerns Hit Some of the World’s ‘Most Livable Cities’As Part of a $45 Billion Push, ICE Prepares for a Vast Expansion of Detention SpaceHow E-Scooters Conquered (Most of) EuropeJFK AirTrain Cuts Fares 50% This Su","(Bloomberg) — US President Donald Trump has a wide range of military assets in the Middle East and across the globe to bring to bear in a potential fight against Iran as he weighs one of the most momentous foreign policy decisions of his administration..Most Read from Bloomberg.Security Concerns Hit Some of the World’s ‘Most Livable Cities’.As Part of a $45 Billion Push, ICE Prepares for a Vast Expansion of Detention Space.How E-Scooters Conquered (Most of) Europe.JFK AirTrain Cuts Fares 50% This Summer to Lure Riders Off Roads.Taser-Maker Axon Triggers a NIMBY Backlash in its Hometown.That arsenal includes powerfully destructive bombs, long-range stealth bombers, an aircraft carrier strike group, Navy destroyers and US troops — offering Trump multiple options if he decides to intervene more directly in support of Israel. Some resources like the B-2 bomber are in the US while other assets are either in the region or on the way..It’s unclear whether Trump will deepen US involvement beyond helping Israel defend against Iranian air attacks as he has done in recent days. On Tuesday afternoon, the president gathered his national security staff for a White House Situation Room meeting..The administration, though, has been surging military resources to US Central Command, which oversees the Pentagon’s operations in the region. And forces already in the area include naval and air power that could play a crucial role in any US action against Iran..The Islamic Republic has already suffered its worst assault in decades, with Israel’s strikes on the country’s nuclear and military infrastructure damaging key facilities and killing senior personnel. One weapon, though, is seen as particularly effective if the situation were to escalate and draw the direct involvement of the US..The Massive Ordnance Penetrator or “MOP” — better known as the bunker-buster bomb — weighs 30,000 pounds and is the world’s largest precision-guided weapon. The GPS-directed bomb, assembled by Boeing Co., has been touted repeatedly as the only weapon capable of delivering a knockout blow to Tehran’s atomic ambitions, which would require a successful strike on the heavily protected enrichment site at Fordow..Hidden beneath a mountain and believed to be buried around 60 to 90 meters deep, many experts believe that damaging Fordow can be achieved only by the MOP — a weapon the US alone possesses..Each bunker buster can be independently targeted and released, “making it possible to deliver a MOP right on top of another MOP,” said Rebecca Grant, a Lexington Institute analyst. Grant said drone surveillance in the area could also help the military “refine the strike” at the last minute and noted that Iranian nuclear facilities such as Fordow have been studied by the US for years.",https://finance.yahoo.com/news/bunker-buster-bomb-draws-focus-194655423.html,Geopolitical Risk Market Risk Operational Risk Reputational Risk Financial Risk
2025-06-18 02:10:00,"Strange Days at the Paris Air Show for Airbus (NASDAQ:EADSY), Boeing (NYSE:BA), and the Israeli Defense Industry","The picture above tells a lot of the story, but not all of it, oddly enough. This may be one of the strangest iterations of the Paris Air Show seen in recent memory, as aircraft maker Airbus (EADSY) landed some new contracts, Boeing’s (BA) leadership stayed out of the way following the Air India crash, and Israel found itself the victim of the strangest snub in recent memory…as pictured above. Regardless, both Boeing and Airbus found their shares up today, and not too far from the same amount: m","The picture above tells a lot of the story, but not all of it, oddly enough. This may be one of the strangest iterations of the Paris Air Show seen in recent memory, as aircraft maker Airbus (EADSY) landed some new contracts, Boeing’s (BA) leadership stayed out of the way following the Air India crash, and Israel found itself the victim of the strangest snub in recent memory…as pictured above. Regardless, both Boeing and Airbus found their shares up today, and not too far from the same amount: modestly..Easily unpack a company's performance  with TipRanks' new KPI Data for smart investment decisions.Receive undervalued, market resilient stocks right to your inbox  with TipRanks' Smart Value Newsletter.Airbus had a field day in Paris, bringing home a slate of new sales. Given that Europe is Airbus’ home territory, and Boeing has had a range of issues—plus, it presents a difficult picture due to tariffs—the idea that Airbus would be favored at the Paris Air Show probably should have been expected. Certainly Boeing did not go away empty-handed, but Airbus picked up new orders aplenty, including 30 A320NEO craft and 10 A350 freighters from AviLease..Boeing, meanwhile, had a bit of a subdued presence at the event, with Boeing CEO Kelly Ortberg and CEO of Boeing Commercial Airplanes (as well as Executive Vice President) Stephanie Pope visibly absent. While we know that Boeing came out strong with new things to show off at the event, we also know that May was huge for Boeing orders, so a certain amount of subdued presence makes sense here. But with the recent Air India disaster coloring things—particularly since it was a 777 Dreamliner that was involved, the first such incident in the plane’s history—that Boeing might keep some of its top brass home during the event is not especially surprising..But perhaps even bigger than the Boeing and Airbus issues was the unexpected snub delivered to Israel over its presentation of weapons systems. That there are defense systems present at the Paris Air Show is nothing new, nor should be surprising. In fact, reports note that interest in “…the defense side of the show…” was high, particularly given geopolitical conditions these days..Apparently, the Paris Air Show took exception to Israeli companies, who found their stands forcibly closed as they displayed “attack weapons.” The Paris Air Show called on the Israelis to remove their weapons displays, to which the Israelis responded in the negative. Thus, the black partition you see in the picture above were set up, covering the Israeli display from view. The legend, written in yellow over the black, reads: “Behind these walls are the best defense systems used by many countries. These systems are protecting the state of Israel these days. The french (sic) government, in the name of discrimination, is trying to hide them from you!”",https://finance.yahoo.com/news/strange-days-paris-air-show-181013002.html,Operational Risk Market Risk Political Risk Reputational Risk 
