,Datetime,headline,description,article,link,analysis
54,2025-06-14 21:49:00,How Waymo got the edge on the competition and Tesla's robotaxi (so far),"While Tesla is on the verge of starting a new chapter, Alphabet’s Waymo has been quietly providing actual paid robotaxi rides to customers in San Francisco, Phoenix, Los Angeles, and Austin, where Tesla’s test will begin.","“We are being super paranoid about safety."".That’s what Tesla CEO Elon Musk said after revealing the company’s robotaxi test would start on June 22, later than expected, adding that the date could “shift” beyond that. Meanwhile, betting site Polymarket lists only a 30% chance that Tesla (TSLA) launches the service before July, highlighting Musk's rosy predictions on self-driving that have been constantly pushed back..While Tesla is on the verge of starting a new chapter for the company, Alphabet’s (GOOG) Waymo has been quietly racking up mile after mile, trip after trip, providing actual paid robotaxi rides to customers in San Francisco, Phoenix, Los Angeles, and Austin — where Tesla’s test will begin..At stake is a huge opportunity for companies like Waymo, Tesla, and others. Goldman analyst Mark Delaney estimates the market for traditional ride-hailing in the US is worth approximately $58 billion currently, but could be worth more than $330 billion by 2030, with robotaxi-type services pushing the industry forward and reducing costs by — among other factors —not requiring a human driver..Waymo has an early lead, and it seems a big one. Rivals like Argo AI and GM-backed Cruise are gone, leaving only smaller players like Zoox (backed by Amazon), China’s Pony AI (PONY), and WeRide (WRD), and of course Tesla..Waymo (before it was even called that) started off as an in-house startup as part of Google’s X initiative way back in 2009..After some testing and securing of permits, the project officially became Waymo in 2016, and it started testing its Pacifica hybrid vans kitted out with cameras, LIDAR laser sensors, and radar..In 2018 Waymo and Jaguar paired up, using the British automaker’s I-Pace EV for its testing; these are the vehicles most users are accustomed to seeing..Waymo's combination of vision, radar, and LIDAR, which the company calls its “multimodal” approach, has the company claiming it has the best and safest robotaxi solution..Since 2020, anyone in a service area can download the Waymo app and hail a fully autonomous car. Waymo says it has the most robotaxi miles driven and that the company performs around 250,000 trips a week..A Waymo spokesperson said that the company has not yet seen a vision-only system that can achieve the levels of safety its current system has achieved, asserting that multiple sensors with overlapping fields of view are the best solution..Experts tend to agree..“Waymo is undoubtedly the leader in autonomous driving technology, with their self-driving software (SDS) being widely regarded as best in class,” said University of San Francisco engineering professor William Riggs, an expert in autonomous technology. “They have been around the longest, had patient capital, and have the most miles on the road proving that self-driving tech works.”",https://finance.yahoo.com/news/how-waymo-got-the-edge-on-the-competition-and-teslas-robotaxi-so-far-090019552.html,competitive risk
55,2025-06-13 03:02:00,Trump warns of auto tariff hikes to spur U.S. investment,Investing.com -- U.S. President Donald Trump signaled Thursday that he might increase auto tariffs soon to encourage carmakers to boost their investments in the United States.,"Investing.com -- U.S. President Donald Trump signaled Thursday that he might increase auto tariffs soon to encourage carmakers to boost their investments in the United States..""I might go up with that tariff in the not too distant future,"" Trump said during a White House event. ""The higher you go, the more likely it is they build a plant here."".Automakers have been asking the White House to lower the 25% tariffs Trump previously imposed on vehicles. The Detroit Three automakers have expressed opposition to a deal that would reduce tariffs on British car imports while maintaining them on vehicles produced in Canada or Mexico..Trump pointed to several recent investment announcements as evidence of his policy’s effectiveness. These include General Motors (NYSE:GM)’ plan announced this week to invest $4 billion in three U.S. plants and relocate some SUV production from Mexico to the United States. He also mentioned Hyundai (OTC:HYMTF)’s $21 billion investment announced in March, which includes a new steel plant in the U.S..""They wouldn’t have invested 10 cents if we didn’t have tariffs, including for manufacturing American steel, which is doing great,"" Trump said..Related articles.Trump warns of auto tariff hikes to spur U.S. investment.Wall Street weighs in on Boeing after digesting deadly Air India crash.SharpLink Gaming stock tumbles after filing to offer common stock, warrants",https://finance.yahoo.com/news/trump-warns-auto-tariff-hikes-190233014.html,Market Risk   Trade Risk   Political Risk
56,2025-06-12 23:03:00,General Motors to Make an Investment of $4B in Three U.S. Plants,GM to invest $4 billion in U.S. plants to relocate Blazer production from Mexico and supplement Equinox output amid tariff-driven production rethink.,"General Motors Company GM plans to make an investment of around $4 billion across three U.S. assembly plants. The plans include shifting or expanding the production of two vehicles currently manufactured in Mexico. The move comes amid slow progress in trade negotiations between the Trump administration and Mexico’s officials. Earlier this year, President Trump imposed 25% tariffs on vehicles and many auto parts imported into the United States.GM revealed it will begin producing the gas-powered Chevrolet Blazer and Equinox, both presently made in Mexico, at two U.S. plants. The company will repurpose an idled Michigan plant, previously set to produce electric trucks, to build gas-powered SUVs and trucks starting in 2027. GM did not comment on the future of its Ramos Arizpe plant in Mexico.  Per a source familiar with the plans, Blazer production would fully relocate to the United States, while Equinox output in the country will supplement, not replace, production in Mexico, which will continue to serve other markets.The investment may be viewed as a victory for President Trump’s auto tariff policy. President Trump proposed partial tariff rebates for companies assembling vehicles in the United States, offering temporary financial relief.This investment, running through 2027, will expand GM’s U.S. production capacity to more than two million vehicles annually. By early 2027, the Orion plant in Michigan will start building gas-powered SUVs and pickups. GM’s Factory ZERO in Detroit will focus exclusively on electric vehicles like the Chevrolet Silverado EV, GMC Sierra EV, Cadillac Escalade IQ and GMC Hummer EV.Fairfax Assembly in Kansas will begin building the gas-powered Equinox by mid-2027 and the 2027 Chevrolet Bolt EV by year-end. Additional investment is planned at Fairfax for GM’s next-gen affordable EVs. Spring Hill Assembly in Tennessee will add production of the gas-powered Blazer in 2027.GM maintained its 2025 capital spending forecast of $10–$11 billion and anticipates annual spending of $10–$12 billion through 2027. The company has carefully evaluated its North America production plans in light of tariffs. Instead of making a rash decision, GM is taking a wait-and-see approach till it gets clarity on the regulatory environment. Per GM’s CFO Paul Jacobson, while initial market reactions to tariffs were negative, potential international trade agreements and cost-offsetting strategies offer some reassurance..General Motors carries a Zacks Rank #5 (Strong Sell) at present.Some better-ranked stocks in the auto space are CarGurus, Inc. CARG, Strattec Security Corporation STRT and Michelin MGDDY, each sporting a Zacks Rank #1 (Strong Buy) at present. You can see the complete list of today’s Zacks #1 Rank stocks here.The Zacks Consensus Estimate for CARG’s 2025 sales and earnings implies year-over-year growth of 4.96% and 25%, respectively. EPS estimates for 2025 and 2026 have improved 4 cents and 5 cents, respectively, in the past 30 days.The Zacks Consensus Estimate for STRT’s fiscal 2025 sales and earnings implies year-over-year growth of 3.49% and 8.11%, respectively. EPS estimates for fiscal 2025 and 2026 have improved 73 cents and 91 cents, respectively, in the past 30 days.The Zacks Consensus Estimate for MGDDY’s 2025 sales and earnings implies year-over-year growth of 0.43% and 37.76%, respectively. EPS estimates for 2025 and 2026 have improved by a penny and 4 cents, respectively, in the past 30 days.",https://finance.yahoo.com/news/general-motors-investment-4b-three-150300486.html,strategic risk   operational risk   financial risk
57,2025-06-12 05:45:00,General Motors (GM) Gains As Market Dips: What You Should Know,"In the latest trading session, General Motors (GM) closed at $49.87, marking a +1.92% move from the previous day.","The most recent trading session ended with General Motors (GM) standing at $49.87, reflecting a +1.92% shift from the previous trading day's closing. The stock outperformed the S&P 500, which registered a daily loss of 0.27%..The an automotive manufacturer's shares have seen a decrease of 3.03% over the last month, not keeping up with the Auto-Tires-Trucks sector's gain of 5.86% and the S&P 500's gain of 6.9%..The investment community will be closely monitoring the performance of General Motors in its forthcoming earnings report. The company is expected to report EPS of $2.54, down 16.99% from the prior-year quarter. Meanwhile, the Zacks Consensus Estimate for revenue is projecting net sales of $45.37 billion, down 5.41% from the year-ago period..In terms of the entire fiscal year, the Zacks Consensus Estimates predict earnings of $9.31 per share and a revenue of $177.57 billion, indicating changes of -12.17% and -5.27%, respectively, from the former year..It's also important for investors to be aware of any recent modifications to analyst estimates for General Motors. Such recent modifications usually signify the changing landscape of near-term business trends. With this in mind, we can consider positive estimate revisions a sign of optimism about the business outlook..Based on our research, we believe these estimate revisions are directly related to near-term stock moves. To benefit from this, we have developed the Zacks Rank, a proprietary model which takes these estimate changes into account and provides an actionable rating system..The Zacks Rank system, spanning from #1 (Strong Buy) to #5 (Strong Sell), boasts an impressive track record of outperformance, audited externally, with #1 ranked stocks yielding an average annual return of +25% since 1988. Over the last 30 days, the Zacks Consensus EPS estimate has moved 0.13% lower. As of now, General Motors holds a Zacks Rank of #5 (Strong Sell)..Looking at valuation, General Motors is presently trading at a Forward P/E ratio of 5.26. This denotes a discount relative to the industry average Forward P/E of 11.1..Meanwhile, GM's PEG ratio is currently 1.31. The PEG ratio bears resemblance to the frequently used P/E ratio, but this parameter also includes the company's expected earnings growth trajectory. The Automotive - Domestic industry had an average PEG ratio of 1.13 as trading concluded yesterday..The Automotive - Domestic industry is part of the Auto-Tires-Trucks sector. Currently, this industry holds a Zacks Industry Rank of 217, positioning it in the bottom 12% of all 250+ industries.",https://finance.yahoo.com/news/general-motors-gm-gains-market-214503874.html,no risk
58,2025-06-12 05:41:00,"GM's $4 billion US plant investment will allow production 'rebalance' in light of tariffs, slowing EV adoption",General Motors is making a big investment in its US production footprint — and President Trump’s tariffs could be a reason why.,"General Motors (GM) is making a big investment in its US production footprint — in part because of uncertainty over President Trump's tariffs..GM plans to invest $4 billion in certain US plants over the next two years to expand production of some vehicles and reshore production of others from Mexico..“So as we look at our landscape, as we look at the world around us, whether it's the tariff situation, EV adoption, there's a real opportunity to rebalance some of our manufacturing,” GM CFO Paul Jacobson said to Yahoo Finance from the Deutsche Bank Auto Conference in Manhattan..GM said it will add production of the gas-powered Chevrolet Blazer and Chevrolet Equinox, which are currently made in Mexico, to the US starting in 2027. GM will also begin making gas-powered full-size SUVs like the Chevrolet Tahoe and light-duty pickup like the Silverado at its Orion Michigan plant, as well as shift EV production from that plant to the Factory Zero Michigan plant, which produces only EVs..GM said it was No. 1 in overall full-size pickup sales during Q1, which includes Chevrolet Silverado and GMC Sierra models with more than 200,00 units sold — its best first quarter since 2007. GM said full-size pickups also had their best Q1 since 2007, with models like the Tahoe, Suburban, and GMC Yukon seeing sales up 31%..“It's clear that EV demand has slowed a bit, so we're able to fill that back at Factory Zero and really convert Orion to a much better-utilized plant for full-size SUVs, which will get us some incremental capacity and help take some of the pressure off our team at Arlington [Texas], but also full-size trucks where we’ll be able to fill that plant up and have a really secure future going forward for [internal combustion engine] production,” Jacobson said..While rebalancing is a positive in terms of production and shifting powertrains in light of consumer demand makes sense, the moves also address tariffs, at least in the near term..GM said in early May that it would take a $4 billion to $5 billion hit to EBIT due to tariff exposure, though it would mitigate up to 30% of that cost due to remediation and cost-cutting efforts..Jacobson said that GM’s peak tariff exposure and impact would occur in the second quarter, as the new initiatives will take time to complete. And despite tariff uncertainty, Jacobson said GM has maintained pricing in the environment and even gained market share, despite others cutting prices..Read more: What Trump's tariffs mean for the economy and your wallet.In terms of imports, GM hasn’t thus far altered shipments in other markets including Korea, where the popular Buick Encore GX, Buick Envista, Chevy Trailblazer, and Chevy Trax are produced.",https://finance.yahoo.com/news/gms-4-billion-us-plant-investment-will-allow-production-rebalance-in-light-of-tariffs-slowing-ev-adoption-214137972.html,- Strategic Risk - Regulatory Risk - Market Risk
59,2025-06-12 04:36:00,"GM CFO talks $4B US investment, tariff impact","General Motors (GM) announced it is investing $4 billion into 3 US manufacturing facilities over the course of the next two years. Speaking with Yahoo Finance Senior Autos Reporter Pras Subramanian, GM CFO Paul A. Jacobson explains why the automaker is making such a big financial commitment, how the company is coping with President Trump's tariffs, and what lies ahead for the EV business. To watch more expert insights and analysis on the latest market action, check out more Market Domination here.","General Motors (GM) announced it is investing $4 billion into 3 US manufacturing facilities over the course of the next two years. Speaking with Yahoo Finance Senior Autos Reporter Pras Subramanian, GM CFO Paul A. Jacobson explains why the automaker is making such a big financial commitment, how the company is coping with President Trump's tariffs, and what lies ahead for the EV business..To watch more expert insights and analysis on the latest market action, check out more Market Domination here.",https://finance.yahoo.com/video/gm-cfo-talks-4b-investment-203613396.html,strategic risk   financial risk   operational risk   political risk
60,2025-06-12 04:29:00,GM to Invest $4 Billion in U.S. Manufacturing. It’s a Win For Trump.,GM announced $4 billion in capital projects for its domestic manufacturing footprint. Some models are moving back to America.,GM announced $4 billion in capital projects for its domestic manufacturing footprint. Some models are moving back to America.,https://finance.yahoo.com/m/d02b3584-37ad-3a24-9cdc-c3b6252cedda/gm-to-invest-4-billion-in.html,no risk
61,2025-06-12 03:10:00,GM's $4B Bet: Why Trump's Tariffs Just Rewired U.S. Auto Manufacturing,From Mexico to Michigan--GM's bold reshoring move could redefine the company's future,"General Motors (NYSE:GM) is pulling a hard left on its decades-long offshore strategy. The automaker just unveiled a $4 billion investment plan to boost U.S. production over the next two yearsreshuffling factory lines in Michigan, Kansas, and Tennessee. Why now? Trump's tariffs. After years of defending its Mexico-heavy footprint, GM is betting that protectionist trade policies aren't going away. CFO Paul Jacobson told investors the changes will raise U.S. vehicle output by 300,000 units a year, with pickups like the Chevrolet Silverado and GMC Sierra coming back stateside. That shift alone could reduce GM's estimated $5 billion tariff exposureone reason shares popped 2.4% at 12.54pm after the news..Warning! GuruFocus has detected 2 Warning Sign with GM..It's a rare reversal. For decades, GM offshored to cut costs and sidestep ballooning retiree liabilities. But now, political risk has become just as costly. CEO Mary Barra, once criticized by Trump for closing an Ohio plant, has recalibrated. After several meetings with the president, Barra appears convinced: Mexican-made cars may face long-term penalties. The new plan brings production of the Equinox SUV to Kansas by 2027, along with the revamped Chevy Bolt EV. Meanwhile, Tennessee will assemble gas-powered Chevy Blazers, and Michigan's Orion plantoriginally meant for electric pickupswill shift gears to build gasoline versions starting 2027..The pivot isn't just logisticalit's strategic. By adding 3,000 to 4,000 U.S. jobs, GM could quiet critics and hedge political risk ahead of another turbulent election cycle. The company still plans to make some vehicles in Mexico, just at lower volumes. But the message is clear: GM is building againat home. With EV demand cooling and tariffs heating up, this could be the kind of long-game play investors shouldn't ignore..This article first appeared on GuruFocus.",https://finance.yahoo.com/news/gms-4b-bet-why-trumps-191048090.html,Strategic Risk   Operational Risk   Financial Risk   Regulatory Risk   Reputational Risk
62,2025-06-12 02:40:00,"U.S.-China Trade Deal Includes 55% Tariff, But What Else?","The U.S.-China trade deal hikes tariffs on Chinese goods to 55% while rare earths are settled, President Trump said. What will China get?","The U.S.-China trade deal hikes tariffs on Chinese goods to 55% while rare earths are settled, President Trump said. What will China get?",https://finance.yahoo.com/m/c64527cc-f727-333f-a1cd-360b41e5d676/u-s-china-trade-deal.html,1. Trade Risk   2. Political Risk   3. Economic Risk   4. Market Risk
63,2025-06-12 00:43:00,UAW: GM Plan Shows Trump Tariffs Are Working,"United Auto Workers President Shawn Fain says General Motors’ plan to invest in U.S. factories shows President Trump’s automotive tariffs are working.  GM on Tuesday said it was bringing production of two gas-powered vehicles, the Chevrolet Blazer and Equinox, to the U.S. as part of a $4 billion plan to boost its U.S. production capacity to 2 million vehicles annually.  GM currently produces about 1.6 million vehicles a year in the country, according to consultancy AutoForecast Solutions.","United Auto Workers President Shawn Fain says General Motors’ plan to invest in U.S. factories shows President Trump’s automotive tariffs are working. GM on Tuesday said it was bringing production of two gas-powered vehicles, the Chevrolet Blazer and Equinox, to the U.S. as part of a $4 billion plan to boost its U.S. production capacity to 2 million vehicles annually. GM currently produces about 1.6 million vehicles a year in the country, according to consultancy AutoForecast Solutions.",https://finance.yahoo.com/m/00f9e996-0f41-3aac-942a-22bfd00057a8/uaw-gm-plan-shows-trump.html,**Operational Risk**   **Strategic Risk**   **Political Risk**
64,2025-06-12 00:30:00,Musk Pins Tesla's Comeback on Robotaxis After Retreat From Feud,(Bloomberg) -- Tesla Inc. already had a lot riding on its highly anticipated robotaxi launch long before Elon Musk decided to swing a wrecking ball through his alliance with President Donald Trump — and the company’s share price. Now investors are looking for a win that can help repair the brand damage and shift Tesla back into growth mode.Most Read from BloombergTrump’s Military Parade Has Washington Bracing for Tanks and WeaponryShuttered NY College Has Alumni Fighting Over Its FutureNYC Rente,"(Bloomberg) -- Tesla Inc. already had a lot riding on its highly anticipated robotaxi launch long before Elon Musk decided to swing a wrecking ball through his alliance with President Donald Trump — and the company’s share price. Now investors are looking for a win that can help repair the brand damage and shift Tesla back into growth mode..Most Read from Bloomberg.Trump’s Military Parade Has Washington Bracing for Tanks and Weaponry.Shuttered NY College Has Alumni Fighting Over Its Future.NYC Renters Brace for Price Hikes After Broker-Fee Ban.NY Long Island Rail Service Resumes After Grand Central Fire.NYC Mayoral Candidates All Agree on Building More Housing. But Where?.Musk said Tesla would start the new self-driving car service in Austin as soon as June 22, as part of the EV maker's big bet on artificial intelligence and autonomous driving. While Tesla gave the city an outline of its tentative plans, the company hadn’t disclosed a launch date — either publicly or directly to Austin officials — until late on Tuesday, when Musk warned the service’s debut could shift because it was “super paranoid about safety.”The proclamation came as part of an all-night series of social media messages by Musk, which included a near-apology that “I regret some of my posts” about the president, which “went too far.” The comments helped push shares up about 3% Wednesday by investors who have been urging Musk to refocus on his business empire..The billionaire has said the rollout would start slowly, with 10 to 20 vehicles, and a testing area verified by Bloomberg News suggests the initial contours of the debut resemble more of a souped-up demo than a full-fledged launch..That may not matter to Tesla’s biggest fans, or the stock price. Investors generally have been willing to give Musk the benefit of the doubt in the short term as they believe in his long-term vision..For the moment, Tesla sales are tumbling around the world, its stock is down around 20% this year and analysts have lowered their expectations for the company’s performance. While Musk tries to undo some of the damage from his meltdown with Trump, the immediate impact to Tesla's shares and Musk's own wealth shows just how delicate the whole balance is. The government has outsized influence over his businesses, from billion-dollar contracts to the regulatory environment for autonomous vehicles and Tesla’s robotaxi network..“He needs to dial down the rhetoric and the drama and get back to the business of Optimus and robotaxi and Full Self Driving,” Nancy Tengler, CEO and chief investment officer of Laffer Tengler Investments, told Bloomberg Television. “That is what people own the stock for — and for his brilliance and genius of course — but not for the histrionics.”",https://finance.yahoo.com/news/musk-pins-teslas-comeback-robotaxis-163003657.html,- Reputation Risk - Market Risk - Strategic Risk
65,2025-06-11 22:15:00,GM to invest $4 billion into US plants over the next 2 years,"General Motors (GM) will be committing $4 billion of investments into its US auto plants over the next two years, aiming to expand the scope of its domestic manufacturing and produce over 2 million vehicles per year. Yahoo Finance senior autos reporter Pras Subramanian comes on the Morning Brief to speak more about the American automaker's pivot away Mexico-based production. To watch more expert insights and analysis on the latest market action, check out more Morning Brief here.","General Motors (GM) will be committing $4 billion of investments into its US auto plants over the next two years, aiming to expand the scope of its domestic manufacturing and produce over 2 million vehicles per year..Yahoo Finance senior autos reporter Pras Subramanian comes on the Morning Brief to speak more about the American automaker's pivot away Mexico-based production..To watch more expert insights and analysis on the latest market action, check out more Morning Brief here..General Motors is planning to invest $4 billion in its US plants over the next two years to mitigate the effect of tariffs. Here with more details, Yahoo! Finance senior autos reporter, Pras Subramanian. Pras, great to speak with you this morning. Talk to me about this $4 billion commitment. .Yeah, Maddie. So, $4 billion dollars to augment their current plans to boost US production. Uh, this new investment will give GM the ability to assemble more than 2 million vehicles a year, create three to 4,000 jobs, isn't union jobs. And the vehicles that'll see more US production are the gas-powered Chevy Blazer and Chevy Equinox, which are both currently made in Mexico. Now, they're coming to two separate plants in the US. And some gas-powered full-size SUVs and light-duty pickups like the Silverado, which are coming to Michigan. Uh, they are currently, some of these are currently built in Mexico as well. Now, this is in response to these 25% tariffs, uh, Section 232 tariffs of these on autos, and also USMCA imports. Though, there are some parts exemptions and, and the moves today are sort of seen as a long-term mitigation effort, GM says, not related to the mitigation that they're doing right now to bring down some of the $4 to $5 billion in tariff costs they may see this year. ",https://finance.yahoo.com/video/gm-invest-4-billion-us-141500755.html,no risk
66,2025-06-11 21:56:00,GM to Invest $4B in US Plants as Trump Calls for More Domestic Manufacturing,General Motors will spend $4 billion over the next two years to expand production at three U.S. plants as President Donald Trump calls for companies to boost their domestic manufacturing.,"Emily Elconin / Bloomberg via Getty Images..General Motors will spend $4 billion over the next two years to expand production at three U.S. plants as President Donald Trump calls for companies to boost their domestic manufacturing..The move follows GM's planned $888 million investment in a New York factory that will build its next-generation V-8 engine..The budget bill being debated in Congress provides an auto loan tax break for those who buy American-built vehicles...General Motors (GM) has again responded to President Donald Trump's call for companies to do more domestic manufacturing with a $4 billion investment over the next two years to expand three plants..The biggest U.S. automaker said Tuesday that the move will give it the ability to assemble more than two million gas- and electric-powered vehicles per year domestically..The factories to receive the infusion of cash are the Orion Assembly plant in Orion Township, Mich.; Fairfax Assembly plant in Kansas City, Kan.; and Spring Hill Manufacturing plant in Spring Hill, Tenn..GM noted the move follows the earlier announcement that it will spend $888 million at the Tonawanda Propulsion plant near Buffalo, N.Y., where it plans to build its next-generation V-8 engine..CEO Mary Barra said the company believes ""the future of transportation will be driven by American innovation and manufacturing expertise,"" and that this investment ""demonstrates our ongoing commitment to build vehicles in the U.S and to support American jobs."".Increasing production in the country would also have an additional financial benefit to GM if a proposal by the president comes to fruition. Trump's budget plan, the so-called ""One Big Beautiful Bill"" now being debated in the Senate, calls for interest payments on auto loans to be tax deductible, but only if the vehicles are made in America. That would likely help GM draw more buyers away from competitors who import their products and won't be able to offer the tax break..Shares of General Motors were up 2% Wednesday morning but are 6% year-to-date..TradingView.Read the original article on Investopedia",https://finance.yahoo.com/news/gm-invest-4b-us-plants-135615604.html,Operational Risk   Strategic Risk   Political Risk
67,2025-06-11 21:05:00,General Motors Expands U.S. Capacity with $4 Billion Investment,"Equinox, Blazer and Bolt lines to launch by 2027 across three states","General Motors (NYSE:GM) is committing $4 billion over two years to boost U.S. manufacturing capacity for both gas and electric vehicles..Warning! GuruFocus has detected 2 Warning Sign with GM..General Motors will channel the investment into three plants: Michigan, Kansas and Tennessee. In Michigan, full-size SUVs and light-duty pickupsonce earmarked for electric truckswill roll off the line starting in early 2027..Kansas will ramp up Chevrolet Equinox production mid-2027 and begin building the all-electric Bolt by late 2025, with plans to adapt the facility for next-generation affordable EVs. Tennessee will add gas-powered Chevrolet Blazer assembly in 2027, alongside the electric Cadillac LYRIQ and VISTIQ and existing XT5 production. Collectively, these upgrades push GM's U.S. assembly capacity north of two million vehicles per year..This latest commitment follows GM's recent $888 million pledge to modernize its Tonawanda Propulsion plant for next-gen V-8 engines, underscoring a dual strategy of sustaining its legacy gas-vehicle lineup while accelerating its EV roadmap..By repurposing and expanding existing factories, GM aims to balance short-term demand for internal-combustion models with long-term electrification goals, optimizing capital spend and preserving thousands of U.S. jobs..Why It Matters: GM's capital allocation signals confidence in near-term gas-vehicle sales even as it scales EV production, hedging against market swings while aligning capacity with evolving consumer preferences..This article first appeared on GuruFocus.",https://finance.yahoo.com/news/general-motors-expands-u-capacity-130554179.html,no risk
68,2025-06-11 19:45:00,GM to invest $4 billion to shift some production from Mexico to the US,"Shares of General Motors rose before the opening bell after announcing plans to invest $4 billion to shift some production from Mexico to U.S. manufacturing plants as the automaker navigates tariffs that could drive prices higher.  President Trump signed executive orders in April, relaxing some of his 25% tariffs on automobiles and auto parts, a significant reversal as the import taxes threatened to hurt domestic manufacturers.  Automakers and independent analyses say the tariffs could raise prices, reduce sales and make U.S. production less competitive worldwide.","Shares of General Motors rose before the opening bell after announcing plans to invest $4 billion to shift some production from Mexico to U.S. manufacturing plants as the automaker navigates tariffs that could drive prices higher..President Trump signed executive orders in April, relaxing some of his 25% tariffs on automobiles and auto parts, a significant reversal as the import taxes threatened to hurt domestic manufacturers..Automakers and independent analyses say the tariffs could raise prices, reduce sales and make U.S. production less competitive worldwide. Trump portrayed the changes as a bridge toward automakers moving more production into the United States..GM said late Tuesday that the investment will be made over the next two years and is for its gas and electric vehicles. The company will add production of the gas-powered Chevrolet Blazer and Chevrolet Equinox, which are made in Mexico, to two American plants starting in 2027. The Blazer will be produced at GM's Spring Hill, Tennessee plant, while the Equinox will be made at its Kansas City, Kansas facility..GM will also begin making gas-powered full-size SUVs and light duty pickup trucks at its Orion Township, Michigan plant, which was previously being reconfigured to make electric vehicles until demand for such cars weakened..The new investment will give GM the ability to assemble more than 2 million vehicles per year in the U.S..CEO Mary Barra said in a statement on Tuesday that GM is committed to building vehicles in the U.S. and supporting American jobs..GM has 50 U.S. manufacturing plants and parts facilities in 19 states, including 11 vehicle assembly plants. The company says that almost 1 million people in the U.S. depend on it for their livelihood, including employees, suppliers, and dealers..Last month GM lowered its profit expectations for the year as it braces for a potential impact from auto tariffs as high as $5 billion in 2025. The automaker now foresees full-year adjusted earnings before interest and taxes in a range of $10 billion to $12.5 billion. The guidance includes a current tariff exposure of $4 billion to $5 billion. GM previously predicted 2025 adjusted EBIT between $13.7 billion and $15.7 billion..Shares of General Motors Co. rose almost 1% before the opening bell Wednesday.",https://finance.yahoo.com/news/gm-invest-4-billion-ramp-114512318.html,1. Operational Risk   2. Strategic Risk   3. Market Risk   4. Regulatory Risk
69,2025-06-11 18:36:00,General Motors to Invest $4 Billion in US Manufacturing Plants to Boost Production,General Motors (GM) plans to invest $4 billion in three manufacturing facilities in the US over the,,https://finance.yahoo.com/news/general-motors-invest-4-billion-103632760.html,no risk
70,2025-06-11 18:11:00,GM is investing $4B in three plants to boost domestic production,The automaker says the investments will provide it with the capacity to build 2 million vehicles a year in the U.S.,"This story was originally published on Automotive Dive. To receive daily news and insights, subscribe to our free daily Automotive Dive newsletter. .General Motors plans to invest roughly $4 billion in its U.S. assembly plants in three states over the next two years to boost output of both gas and electric vehicles, the company announced in a press release Tuesday..The investment will spread across the automaker’s plants in Michigan, Kansas and Tennessee and will expand finished vehicle production capacity of some of the company’s best-selling vehicles..The plans to boost U.S. manufacturing follows an $888 billion investment commitment announced last month in Buffalo, New York, to produce GM’s next-generation V8 engine..As automakers work to lessen the impact of tariffs, GM has now committed nearly $3 billion to boost production in the U.S. over the next several years. In its Q1 earnings report, the company lowered its 2025 earnings guidance to reflect an anticipated $4 billion to $5 billion impact from newly imposed tariffs on imported automobiles and parts..But the automaker said its 2025 capital spending guidance remains unchanged between $10 billion and $11 billion. With the latest investment announcement, GM expects its annual capital spending will be in a range of $10 billion to $12 billion through 2027..The automaker says the investments will provide it with the ability to build 2 million vehicles a year in the U.S..“We believe the future of transportation will be driven by American innovation and manufacturing expertise,” said Mary Barra, GM Chair and CEO, in the release. “Today’s announcement demonstrates our ongoing commitment to build vehicles in the U.S and to support American jobs.”.The investment in the Orion Assembly plant in Michigan will be used to build additional gas-powered full-size SUVs and light duty pickup trucks to help meet strong demand, the release states..GM’s Factory ZERO in Detroit-Hamtramck, Michigan, will remain its electric vehicle production hub for the Chevrolet Silverado EV, GMC Sierra EV, Cadillac Escalade IQ, and GMC Hummer EV pickup and SUV..The investment at Fairfax Assembly in Kansas will support production of the gas-powered Chevrolet Equinox beginning in mid-2027, which is one of the automaker’s best selling vehicles. GM said sales of the Equinox were up more than 30% year-over-year in the first quarter of this year..The Fairfax plant also remains on track to begin building the 2027 Chevrolet Bolt EV by the end of this year. But the company plans to make additional investments in Fairfax to produce its more affordable, next generation EVs.",https://finance.yahoo.com/news/gm-investing-4b-three-plants-101111717.html,no risk
71,2025-06-11 08:20:00,GM Plans $4 Billion Investment to Boost U.S. Manufacturing,"The move gives the company the ability to assemble more than two million vehicles a year in the U.S., GM said.","The move gives the company the ability to assemble more than two million vehicles a year in the U.S., GM said.",https://finance.yahoo.com/m/cdf16b2d-05a4-3d8a-a1f3-739059b5c8cd/gm-plans-4-billion.html,no risk
